fips_10,date,count
NR,20140718,2
NR,20140719,4
NR,20140721,3
NR,20140723,1
NR,20140724,11
NR,20140725,6
NR,20140726,2
NR,20140727,4
NR,20140728,8
NR,20140729,11
NR,20140730,20
NR,20140731,24
NS,20140701,2
NS,20140702,6
NS,20140703,3
NS,20140706,14
NS,20140707,16
NS,20140708,9
NS,20140710,6
NS,20140711,10
NS,20140714,4
NS,20140715,2
NS,20140716,3
NS,20140717,23
NS,20140718,25
NS,20140719,1
NS,20140721,4
NS,20140722,1
NS,20140723,2
NS,20140724,2
NS,20140725,3
NS,20140726,4
NS,20140727,7
NS,20140728,6
NS,20140729,13
NS,20140730,12
NS,20140731,8
NU,20140701,57
NU,20140702,17
NU,20140703,21
NU,20140704,12
NU,20140705,18
NU,20140706,14
NU,20140707,31
NU,20140708,124
NU,20140709,78
NU,20140710,71
NU,20140711,51
NU,20140712,95
NU,20140713,39
NU,20140714,77
NU,20140715,100
NU,20140716,38
NU,20140717,33
NU,20140718,34
NU,20140719,20
NU,20140720,81
NU,20140721,105
NU,20140722,44
NU,20140723,56
NU,20140724,61
NU,20140725,81
NU,20140726,47
NU,20140727,29
NU,20140728,87
NU,20140729,107
NU,20140730,118
NU,20140731,39
NZ,20140701,1241
NZ,20140702,1181
NZ,20140703,982
NZ,20140704,830
NZ,20140705,435
NZ,20140706,694
NZ,20140707,759
NZ,20140708,839
NZ,20140709,913
NZ,20140710,879
NZ,20140711,933
NZ,20140712,388
NZ,20140713,516
NZ,20140714,820
NZ,20140715,893
NZ,20140716,768
NZ,20140717,707
NZ,20140718,715
NZ,20140719,440
NZ,20140720,498
NZ,20140721,855
NZ,20140722,796
NZ,20140723,692
NZ,20140724,715
NZ,20140725,716
NZ,20140726,382
NZ,20140727,464
NZ,20140728,806
NZ,20140729,830
NZ,20140730,810
NZ,20140731,664
OC,20140701,4
OC,20140702,5
OC,20140703,6
OC,20140704,2
OC,20140706,3
OC,20140707,3
OC,20140709,6
OC,20140710,4
OC,20140711,18
OC,20140712,12
OC,20140713,4
OC,20140714,2
OC,20140716,5
OC,20140717,22
OC,20140718,14
OC,20140719,2
OC,20140721,3
OC,20140722,16
OC,20140723,2
OC,20140724,5
OC,20140725,1
OC,20140726,5
OC,20140728,15
OC,20140729,3
OC,20140730,3
OC,20140731,22
OD,20140701,307
OD,20140702,217
OD,20140703,161
OD,20140704,246
OD,20140705,126
OD,20140706,57
OD,20140707,274
OD,20140708,367
OD,20140709,330
OD,20140710,356
OD,20140711,409
OD,20140712,151
OD,20140713,134
OD,20140714,258
OD,20140715,231
OD,20140716,152
OD,20140717,225
OD,20140718,260
OD,20140719,184
OD,20140720,185
OD,20140721,293
OD,20140722,279
OD,20140723,265
OD,20140724,214
OD,20140725,297
OD,20140726,156
OD,20140727,115
OD,20140728,130
OD,20140729,96
OD,20140730,156
OD,20140731,166
OS,20140701,62
OS,20140702,50
OS,20140703,40
OS,20140704,83
OS,20140705,24
OS,20140706,28
OS,20140707,66
OS,20140708,50
OS,20140709,39
OS,20140710,82
OS,20140711,93
OS,20140712,11
OS,20140713,48
OS,20140714,49
OS,20140715,45
OS,20140716,50
OS,20140717,93
OS,20140718,141
OS,20140719,61
OS,20140720,41
OS,20140721,50
OS,20140722,52
OS,20140723,91
OS,20140724,64
OS,20140725,79
OS,20140726,15
OS,20140727,13
OS,20140728,84
OS,20140729,59
OS,20140730,57
OS,20140731,22
PA,20140701,68
PA,20140702,39
PA,20140703,60
PA,20140704,59
PA,20140705,43
PA,20140706,33
PA,20140707,49
PA,20140708,26
PA,20140709,23
PA,20140710,33
PA,20140711,28
PA,20140712,4
PA,20140713,9
PA,20140714,1
PA,20140715,11
PA,20140716,5
PA,20140717,10
PA,20140718,5
PA,20140719,24
PA,20140720,8
PA,20140721,19
PA,20140722,39
PA,20140723,36
PA,20140724,14
PA,20140725,17
PA,20140726,5
PA,20140727,17
PA,20140728,33
PA,20140729,25
PA,20140730,89
PA,20140731,43
PC,20140702,3
PC,20140703,8
PC,20140714,1
PC,20140715,3
PC,20140718,3
PC,20140720,1
PE,20140701,130
PE,20140702,147
PE,20140703,281
PE,20140704,244
PE,20140705,167
PE,20140706,204
PE,20140707,162
PE,20140708,110
PE,20140709,148
PE,20140710,111
PE,20140711,143
PE,20140712,52
PE,20140713,55
PE,20140714,110
PE,20140715,135
PE,20140716,133
PE,20140717,181
PE,20140718,164
PE,20140719,61
PE,20140720,87
PE,20140721,146
PE,20140722,164
PE,20140723,230
PE,20140724,178
PE,20140725,129
PE,20140726,54
PE,20140727,91
PE,20140728,119
PE,20140729,107
PE,20140730,140
PE,20140731,183
PF,20140702,3
PF,20140703,4
PF,20140704,4
PF,20140705,1
PF,20140707,7
PF,20140708,4
PF,20140709,3
PF,20140710,3
PF,20140711,1
PF,20140715,1
PF,20140716,14
PF,20140717,4
PF,20140718,3
PF,20140719,1
PF,20140721,4
PF,20140722,1
PF,20140725,1
PF,20140728,1
PF,20140729,3
PG,20140704,1
PG,20140711,2
PG,20140712,1
PG,20140714,1
PG,20140717,1
PG,20140725,3
PK,20140701,2648
PK,20140702,2567
PK,20140703,2471
PK,20140704,2375
PK,20140705,2423
PK,20140706,1930
PK,20140707,2619
PK,20140708,2199
PK,20140709,2421
PK,20140710,2777
PK,20140711,3922
PK,20140712,2462
PK,20140713,2075
PK,20140714,2876
PK,20140715,4216
PK,20140716,4000
PK,20140717,3321
PK,20140718,3479
PK,20140719,2885
PK,20140720,2065
PK,20140721,2521
PK,20140722,2782
PK,20140723,2379
PK,20140724,2459
PK,20140725,4432
PK,20140726,1972
PK,20140727,1844
PK,20140728,2219
PK,20140729,1183
PK,20140730,847
PK,20140731,1461
PL,20140701,292
PL,20140702,214
PL,20140703,131
PL,20140704,239
PL,20140705,159
PL,20140706,153
PL,20140707,336
PL,20140708,291
PL,20140709,254
PL,20140710,231
PL,20140711,546
PL,20140712,126
PL,20140713,87
PL,20140714,220
PL,20140715,279
PL,20140716,203
PL,20140717,238
PL,20140718,291
PL,20140719,174
PL,20140720,119
PL,20140721,262
PL,20140722,272
PL,20140723,257
PL,20140724,593
PL,20140725,373
PL,20140726,141
PL,20140727,184
PL,20140728,332
PL,20140729,326
PL,20140730,318
PL,20140731,381
PM,20140701,233
PM,20140702,182
PM,20140703,65
PM,20140704,36
PM,20140705,36
PM,20140706,12
PM,20140707,64
PM,20140708,77
PM,20140709,48
PM,20140710,65
PM,20140711,198
PM,20140712,31
PM,20140713,31
PM,20140714,65
PM,20140715,102
PM,20140716,101
PM,20140717,76
PM,20140718,56
PM,20140719,30
PM,20140720,53
PM,20140721,131
PM,20140722,93
PM,20140723,75
PM,20140724,83
PM,20140725,219
PM,20140726,146
PM,20140727,32
PM,20140728,69
PM,20140729,114
PM,20140730,103
PM,20140731,89
PO,20140701,213
PO,20140702,177
PO,20140703,177
PO,20140704,140
PO,20140705,85
PO,20140706,110
PO,20140707,231
PO,20140708,194
PO,20140709,164
PO,20140710,262
PO,20140711,296
PO,20140712,73
PO,20140713,93
PO,20140714,232
PO,20140715,206
PO,20140716,192
PO,20140717,111
PO,20140718,169
PO,20140719,76
PO,20140720,102
PO,20140721,161
PO,20140722,115
PO,20140723,182
PO,20140724,222
PO,20140725,234
PO,20140726,59
PO,20140727,48
PO,20140728,112
PO,20140729,153
PO,20140730,168
PO,20140731,141
PP,20140701,100
PP,20140702,20
PP,20140703,19
PP,20140704,22
PP,20140705,18
PP,20140706,46
PP,20140707,74
PP,20140708,72
PP,20140709,58
PP,20140710,44
PP,20140711,78
PP,20140712,9
PP,20140713,29
PP,20140714,38
PP,20140715,44
PP,20140716,54
PP,20140717,41
PP,20140718,19
PP,20140719,4
PP,20140720,23
PP,20140721,35
PP,20140722,36
PP,20140723,43
PP,20140724,33
PP,20140725,18
PP,20140726,18
PP,20140727,9
PP,20140728,46
PP,20140729,10
PP,20140730,38
PP,20140731,52
PS,20140701,6
PS,20140702,2
PS,20140703,5
PS,20140704,1
PS,20140705,11
PS,20140706,4
PS,20140707,4
PS,20140708,9
PS,20140711,3
PS,20140714,7
PS,20140715,5
PS,20140716,8
PS,20140717,12
PS,20140718,14
PS,20140721,5
PS,20140722,3
PS,20140723,4
PS,20140724,14
PS,20140725,6
PS,20140726,5
PS,20140727,12
PS,20140728,21
PS,20140729,30
PS,20140730,43
PS,20140731,29
PU,20140701,1
PU,20140702,2
PU,20140703,2
PU,20140704,2
PU,20140705,27
PU,20140707,1
PU,20140708,15
PU,20140709,2
PU,20140710,17
PU,20140711,10
PU,20140712,2
PU,20140713,2
PU,20140714,21
PU,20140715,13
PU,20140716,29
PU,20140717,38
PU,20140718,21
PU,20140720,4
PU,20140721,10
PU,20140722,21
PU,20140723,16
PU,20140724,6
PU,20140725,4
PU,20140727,1
PU,20140728,23
PU,20140729,6
PU,20140730,17
PU,20140731,3
QA,20140701,228
QA,20140702,329
QA,20140703,179
QA,20140704,106
QA,20140705,138
QA,20140706,204
QA,20140707,310
QA,20140708,182
QA,20140709,236
QA,20140710,325
QA,20140711,229
QA,20140712,194
QA,20140713,217
QA,20140714,434
QA,20140715,586
QA,20140716,348
QA,20140717,212
QA,20140718,291
QA,20140719,564
QA,20140720,1244
QA,20140721,795
QA,20140722,651
QA,20140723,656
QA,20140724,616
QA,20140725,827
QA,20140726,777
QA,20140727,530
QA,20140728,321
QA,20140729,360
QA,20140730,263
QA,20140731,293
RB,20140701,118
RB,20140702,86
RB,20140703,94
RB,20140704,98
RB,20140705,33
RB,20140706,24
RB,20140707,112
RB,20140708,134
RB,20140709,85
RB,20140710,109
RB,20140711,142
RB,20140712,88
RB,20140713,43
RB,20140714,140
RB,20140715,113
RB,20140716,155
RB,20140717,133
RB,20140718,101
RB,20140719,45
RB,20140720,40
RB,20140721,110
RB,20140722,83
RB,20140723,98
RB,20140724,51
RB,20140725,82
RB,20140726,25
RB,20140727,40
RB,20140728,88
RB,20140729,165
RB,20140730,95
RB,20140731,91
RE,20140701,2
RE,20140702,11
RE,20140703,4
RE,20140705,10
RE,20140706,2
RE,20140707,5
RE,20140708,3
RE,20140709,2
RE,20140710,7
RE,20140711,16
RE,20140712,24
RE,20140715,4
RE,20140716,1
RE,20140717,4
RE,20140720,4
RE,20140721,4
RE,20140722,1
RE,20140723,14
RE,20140724,7
RE,20140725,6
RE,20140726,1
RE,20140727,6
RE,20140728,2
RE,20140729,8
RE,20140730,2
RE,20140731,6
RI,20140701,69
RI,20140702,86
RI,20140703,88
RI,20140704,87
RI,20140705,38
RI,20140706,26
RI,20140707,113
RI,20140708,117
RI,20140709,101
RI,20140710,132
RI,20140711,90
RI,20140712,76
RI,20140713,44
RI,20140714,146
RI,20140715,135
RI,20140716,117
RI,20140717,88
RI,20140718,71
RI,20140719,54
RI,20140720,22
RI,20140721,109
RI,20140722,51
RI,20140723,85
RI,20140724,67
RI,20140725,63
RI,20140726,4
RI,20140727,24
RI,20140728,137
RI,20140729,108
RI,20140730,78
RI,20140731,74
RM,20140701,34
RM,20140702,9
RM,20140703,17
RM,20140704,4
RM,20140705,7
RM,20140706,14
RM,20140707,25
RM,20140708,5
RM,20140709,15
RM,20140710,23
RM,20140711,27
RM,20140712,2
RM,20140713,13
RM,20140714,10
RM,20140715,5
RM,20140716,5
RM,20140717,91
RM,20140718,119
RM,20140719,38
RM,20140720,59
RM,20140721,30
RM,20140722,30
RM,20140723,63
RM,20140724,37
RM,20140725,9
RM,20140726,12
RM,20140727,21
RM,20140728,24
RM,20140729,10
RM,20140730,27
RM,20140731,8
RN,20140701,3
RN,20140703,2
RN,20140708,5
RN,20140710,2
RN,20140713,1
RN,20140722,4
RN,20140727,2
RO,20140701,187
RO,20140702,115
RO,20140703,246
RO,20140704,205
RO,20140705,46
RO,20140706,119
RO,20140707,100
RO,20140708,192
RO,20140709,153
RO,20140710,185
RO,20140711,353
RO,20140712,59
RO,20140713,101
RO,20140714,329
RO,20140715,182
RO,20140716,182
RO,20140717,160
RO,20140718,126
RO,20140719,46
RO,20140720,84
RO,20140721,135
RO,20140722,198
RO,20140723,169
RO,20140724,104
RO,20140725,178
RO,20140726,53
RO,20140727,43
RO,20140728,135
RO,20140729,154
RO,20140730,165
RO,20140731,166
RP,20140701,1549
RP,20140702,1636
RP,20140703,1288
RP,20140704,1936
RP,20140705,1126
RP,20140706,1064
RP,20140707,1789
RP,20140708,1516
RP,20140709,1383
RP,20140710,1611
RP,20140711,2010
RP,20140712,1304
RP,20140713,1237
RP,20140714,1734
RP,20140715,2051
RP,20140716,1375
RP,20140717,1289
RP,20140718,1163
RP,20140719,1058
RP,20140720,965
RP,20140721,1708
RP,20140722,1388
RP,20140723,1523
RP,20140724,1434
RP,20140725,1493
RP,20140726,1312
RP,20140727,1532
RP,20140728,2136
RP,20140729,1869
RP,20140730,1495
RP,20140731,1584
RQ,20140701,166
RQ,20140702,148
RQ,20140703,148
RQ,20140704,79
RQ,20140705,45
RQ,20140706,51
RQ,20140707,182
RQ,20140708,168
RQ,20140709,155
RQ,20140710,197
RQ,20140711,371
RQ,20140712,49
RQ,20140713,66
RQ,20140714,138
RQ,20140715,181
RQ,20140716,197
RQ,20140717,139
RQ,20140718,153
RQ,20140719,113
RQ,20140720,63
RQ,20140721,215
RQ,20140722,184
RQ,20140723,155
RQ,20140724,161
RQ,20140725,150
RQ,20140726,100
RQ,20140727,87
RQ,20140728,175
RQ,20140729,204
RQ,20140730,149
RQ,20140731,205
RS,20140701,3285
RS,20140702,3327
RS,20140703,3159
RS,20140704,2634
RS,20140705,1722
RS,20140706,1644
RS,20140707,3636
RS,20140708,3031
RS,20140709,3310
RS,20140710,3403
RS,20140711,5121
RS,20140712,2002
RS,20140713,1788
RS,20140714,3493
RS,20140715,3457
RS,20140716,4093
RS,20140717,7426
RS,20140718,9801
RS,20140719,5641
RS,20140720,4907
RS,20140721,6871
RS,20140722,6684
RS,20140723,5584
RS,20140724,4996
RS,20140725,5372
RS,20140726,2584
RS,20140727,2522
RS,20140728,4509
RS,20140729,5122
RS,20140730,4494
RS,20140731,4448
RW,20140701,194
RW,20140702,129
RW,20140703,147
RW,20140704,171
RW,20140705,131
RW,20140706,54
RW,20140707,138
RW,20140708,73
RW,20140709,97
RW,20140710,104
RW,20140711,277
RW,20140712,32
RW,20140713,59
RW,20140714,128
RW,20140715,100
RW,20140716,171
RW,20140717,177
RW,20140718,73
RW,20140719,65
RW,20140720,95
RW,20140721,266
RW,20140722,83
RW,20140723,82
RW,20140724,115
RW,20140725,72
RW,20140726,52
RW,20140727,29
RW,20140728,156
RW,20140729,82
RW,20140730,83
RW,20140731,50
SA,20140701,730
SA,20140702,745
SA,20140703,903
SA,20140704,632
SA,20140705,551
SA,20140706,646
SA,20140707,878
SA,20140708,863
SA,20140709,717
SA,20140710,684
SA,20140711,685
SA,20140712,371
SA,20140713,496
SA,20140714,592
SA,20140715,560
SA,20140716,673
SA,20140717,456
SA,20140718,382
SA,20140719,511
SA,20140720,384
SA,20140721,661
SA,20140722,748
SA,20140723,716
SA,20140724,477
SA,20140725,939
SA,20140726,500
SA,20140727,344
SA,20140728,572
SA,20140729,342
SA,20140730,304
SA,20140731,431
SB,20140708,4
SC,20140708,2
SC,20140711,2
SC,20140715,4
SC,20140719,1
SC,20140721,9
SC,20140725,4
SC,20140728,1
SC,20140731,8
SE,20140701,4
SE,20140702,15
SE,20140703,7
SE,20140704,9
SE,20140705,11
SE,20140706,10
SE,20140707,9
SE,20140708,17
SE,20140709,36
SE,20140710,5
SE,20140711,195
SE,20140712,10
SE,20140713,9
SE,20140714,6
SE,20140715,18
SE,20140716,20
SE,20140717,3
SE,20140718,11
SE,20140719,10
SE,20140720,11
SE,20140721,9
SE,20140722,14
SE,20140723,27
SE,20140724,15
SE,20140725,18
SE,20140726,16
SE,20140727,22
SE,20140728,65
SE,20140729,23
SE,20140730,24
SE,20140731,13
SF,20140701,1406
SF,20140702,1309
SF,20140703,1499
SF,20140704,1211
SF,20140705,627
SF,20140706,955
SF,20140707,1548
SF,20140708,1595
SF,20140709,1557
SF,20140710,1733
SF,20140711,1794
SF,20140712,657
SF,20140713,824
SF,20140714,1584
SF,20140715,1814
SF,20140716,1974
SF,20140717,1842
SF,20140718,1541
SF,20140719,736
SF,20140720,763
SF,20140721,1419
SF,20140722,1356
SF,20140723,1528
SF,20140724,1523
SF,20140725,1314
SF,20140726,555
SF,20140727,727
SF,20140728,1333
SF,20140729,1352
SF,20140730,1327
SF,20140731,1515
SG,20140701,37
SG,20140702,35
SG,20140703,30
SG,20140704,46
SG,20140705,40
SG,20140706,41
SG,20140707,104
SG,20140708,53
SG,20140709,50
SG,20140710,31
SG,20140711,38
SG,20140712,34
SG,20140713,16
SG,20140714,59
SG,20140715,59
SG,20140716,58
SG,20140717,27
SG,20140718,39
SG,20140719,20
SG,20140720,20
SG,20140721,44
SG,20140722,62
SG,20140723,54
SG,20140724,38
SG,20140725,56
SG,20140726,20
SG,20140727,41
SG,20140728,56
SG,20140729,119
SG,20140730,70
SG,20140731,106
SH,20140701,10
SH,20140722,2
SH,20140728,5
SI,20140701,22
SI,20140702,34
SI,20140703,30
SI,20140704,15
SI,20140705,21
SI,20140706,8
SI,20140707,31
SI,20140708,79
SI,20140709,57
SI,20140710,47
SI,20140711,44
SI,20140712,40
SI,20140713,48
SI,20140714,43
SI,20140715,65
SI,20140716,32
SI,20140717,58
SI,20140718,18
SI,20140719,6
SI,20140720,5
SI,20140721,18
SI,20140722,26
SI,20140723,49
SI,20140724,16
SI,20140725,17
SI,20140726,15
SI,20140727,12
SI,20140728,33
SI,20140729,30
SI,20140730,28
SI,20140731,15
SL,20140701,151
SL,20140702,142
SL,20140703,87
SL,20140704,91
SL,20140705,54
SL,20140706,43
SL,20140707,171
SL,20140708,140
SL,20140709,78
SL,20140710,103
SL,20140711,116
SL,20140712,49
SL,20140713,62
SL,20140714,108
SL,20140715,104
SL,20140716,113
SL,20140717,90
SL,20140718,63
SL,20140719,5
SL,20140720,26
SL,20140721,81
SL,20140722,169
SL,20140723,178
SL,20140724,208
SL,20140725,167
SL,20140726,78
SL,20140727,138
SL,20140728,320
SL,20140729,345
SL,20140730,384
SL,20140731,581
SM,20140703,8
SM,20140704,1
SM,20140707,1
SM,20140709,2
SM,20140710,1
SM,20140711,1
SM,20140719,1
SM,20140721,1
SM,20140727,1
SM,20140728,5
SN,20140701,285
SN,20140702,356
SN,20140703,308
SN,20140704,249
SN,20140705,131
SN,20140706,135
SN,20140707,324
SN,20140708,318
SN,20140709,369
SN,20140710,290
SN,20140711,383
SN,20140712,218
SN,20140713,201
SN,20140714,387
SN,20140715,392
SN,20140716,393
SN,20140717,429
SN,20140718,410
SN,20140719,172
SN,20140720,228
SN,20140721,322
SN,20140722,316
SN,20140723,296
SN,20140724,244
SN,20140725,258
SN,20140726,122
SN,20140727,149
SN,20140728,366
SN,20140729,336
SN,20140730,272
SN,20140731,315
SO,20140701,453
SO,20140702,462
SO,20140703,741
SO,20140704,305
SO,20140705,504
SO,20140706,514
SO,20140707,453
SO,20140708,742
SO,20140709,740
SO,20140710,599
SO,20140711,558
SO,20140712,218
SO,20140713,208
SO,20140714,458
SO,20140715,373
SO,20140716,493
SO,20140717,457
SO,20140718,421
SO,20140719,362
SO,20140720,234
SO,20140721,318
SO,20140722,430
SO,20140723,450
SO,20140724,359
SO,20140725,407
SO,20140726,150
SO,20140727,216
SO,20140728,317
SO,20140729,293
SO,20140730,289
SO,20140731,425
SP,20140701,527
SP,20140702,508
SP,20140703,576
SP,20140704,401
SP,20140705,280
SP,20140706,259
SP,20140707,702
SP,20140708,521
SP,20140709,517
SP,20140710,539
SP,20140711,1040
SP,20140712,331
SP,20140713,348
SP,20140714,588
SP,20140715,639
SP,20140716,592
SP,20140717,574
SP,20140718,529
SP,20140719,375
SP,20140720,370
SP,20140721,591
SP,20140722,485
SP,20140723,627
SP,20140724,967
SP,20140725,808
SP,20140726,454
SP,20140727,453
SP,20140728,707
SP,20140729,606
SP,20140730,866
SP,20140731,737
ST,20140701,1
ST,20140702,2
ST,20140703,2
ST,20140704,5
ST,20140705,13
ST,20140707,3
ST,20140708,2
ST,20140709,8
ST,20140711,4
ST,20140712,19
ST,20140713,8
ST,20140714,3
ST,20140715,5
ST,20140716,18
ST,20140717,4
ST,20140718,1
ST,20140719,1
ST,20140722,1
ST,20140723,13
ST,20140724,13
ST,20140725,1
ST,20140726,20
ST,20140728,4
ST,20140729,7
ST,20140730,7
SU,20140701,629
SU,20140702,651
SU,20140703,595
SU,20140704,441
SU,20140705,293
SU,20140706,327
SU,20140707,617
SU,20140708,656
SU,20140709,552
SU,20140710,662
SU,20140711,742
SU,20140712,377
SU,20140713,286
SU,20140714,671
SU,20140715,531
SU,20140716,482
SU,20140717,548
SU,20140718,509
SU,20140719,521
SU,20140720,450
SU,20140721,670
SU,20140722,528
SU,20140723,443
SU,20140724,1496
SU,20140725,915
SU,20140726,313
SU,20140727,287
SU,20140728,449
SU,20140729,332
SU,20140730,288
SU,20140731,545
SV,20140701,1
SV,20140703,7
SV,20140706,1
SV,20140707,11
SV,20140708,28
SV,20140709,20
SV,20140710,14
SV,20140711,9
SV,20140714,1
SV,20140715,3
SV,20140716,3
SV,20140717,1
SV,20140718,19
SV,20140719,3
SV,20140723,2
SV,20140728,5
SW,20140701,343
SW,20140702,258
SW,20140703,289
SW,20140704,227
SW,20140705,80
SW,20140706,91
SW,20140707,284
SW,20140708,245
SW,20140709,306
SW,20140710,311
SW,20140711,464
SW,20140712,103
SW,20140713,97
SW,20140714,242
SW,20140715,265
SW,20140716,554
SW,20140717,346
SW,20140718,220
SW,20140719,93
SW,20140720,246
SW,20140721,258
SW,20140722,242
SW,20140723,189
SW,20140724,203
SW,20140725,166
SW,20140726,96
SW,20140727,164
SW,20140728,138
SW,20140729,208
SW,20140730,214
SW,20140731,242
SY,20140701,1713
SY,20140702,1798
SY,20140703,1983
SY,20140704,1580
SY,20140705,905
SY,20140706,1071
SY,20140707,1519
SY,20140708,1667
SY,20140709,1872
SY,20140710,2007
SY,20140711,2413
SY,20140712,851
SY,20140713,970
SY,20140714,1416
SY,20140715,1499
SY,20140716,1495
SY,20140717,1161
SY,20140718,1267
SY,20140719,955
SY,20140720,766
SY,20140721,1376
SY,20140722,1334
SY,20140723,1058
SY,20140724,930
SY,20140725,2756
SY,20140726,998
SY,20140727,803
SY,20140728,1128
SY,20140729,909
SY,20140730,1050
SY,20140731,1000
SZ,20140701,448
SZ,20140702,353
SZ,20140703,357
SZ,20140704,353
SZ,20140705,228
SZ,20140706,207
SZ,20140707,508
SZ,20140708,384
SZ,20140709,401
SZ,20140710,474
SZ,20140711,717
SZ,20140712,222
SZ,20140713,164
SZ,20140714,464
SZ,20140715,459
SZ,20140716,377
SZ,20140717,397
SZ,20140718,563
SZ,20140719,255
SZ,20140720,200
SZ,20140721,352
SZ,20140722,331
SZ,20140723,459
SZ,20140724,497
SZ,20140725,452
SZ,20140726,149
SZ,20140727,154
SZ,20140728,410
SZ,20140729,380
SZ,20140730,616
SZ,20140731,478
TD,20140701,158
TD,20140702,191
TD,20140703,112
TD,20140704,139
TD,20140705,79
TD,20140706,110
TD,20140707,189
TD,20140708,92
TD,20140709,126
TD,20140710,125
TD,20140711,211
TD,20140712,117
TD,20140713,173
TD,20140714,148
TD,20140715,203
TD,20140716,124
TD,20140717,94
TD,20140718,99
TD,20140719,63
TD,20140720,143
TD,20140721,83
TD,20140722,114
TD,20140723,126
TD,20140724,194
TD,20140725,76
TD,20140726,133
TD,20140727,164
TD,20140728,236
TD,20140729,210
TD,20140730,224
TD,20140731,240
TH,20140701,702
TH,20140702,816
TH,20140703,599
TH,20140704,607
TH,20140705,314
TH,20140706,335
TH,20140707,671
TH,20140708,564
TH,20140709,624
TH,20140710,611
TH,20140711,970
TH,20140712,406
TH,20140713,312
TH,20140714,567
TH,20140715,622
TH,20140716,786
TH,20140717,836
TH,20140718,664
TH,20140719,392
TH,20140720,279
TH,20140721,677
TH,20140722,667
TH,20140723,658
TH,20140724,857
TH,20140725,1045
TH,20140726,466
TH,20140727,448
TH,20140728,702
TH,20140729,710
TH,20140730,633
TH,20140731,815
TI,20140701,210
TI,20140702,108
TI,20140703,236
TI,20140704,112
TI,20140705,98
TI,20140706,56
TI,20140707,166
TI,20140708,217
TI,20140709,133
TI,20140710,159
TI,20140711,268
TI,20140712,14
TI,20140713,31
TI,20140714,104
TI,20140715,124
TI,20140716,102
TI,20140717,96
TI,20140718,74
TI,20140719,67
TI,20140720,43
TI,20140721,169
TI,20140722,216
TI,20140723,228
TI,20140724,215
TI,20140725,102
TI,20140726,53
TI,20140727,24
TI,20140728,83
TI,20140729,133
TI,20140730,167
TI,20140731,276
TL,20140701,8
TL,20140720,2
TL,20140722,1
TL,20140727,2
TL,20140729,1
TL,20140731,1
TN,20140701,36
TN,20140702,12
TN,20140703,12
TN,20140704,18
TN,20140705,10
TN,20140706,2
TN,20140707,12
TN,20140708,22
TN,20140709,24
TN,20140710,10
TN,20140711,2
TN,20140712,1
TN,20140714,12
TN,20140715,47
TN,20140716,35
TN,20140717,20
TN,20140718,17
TN,20140719,6
TN,20140720,16
TN,20140721,4
TN,20140722,10
TN,20140723,25
TN,20140724,11
TN,20140725,28
TN,20140726,5
TN,20140727,5
TN,20140728,7
TN,20140729,14
TN,20140730,23
TN,20140731,24
TO,20140701,3
TO,20140702,7
TO,20140703,9
TO,20140704,16
TO,20140706,5
TO,20140707,4
TO,20140708,3
TO,20140709,9
TO,20140710,25
TO,20140711,12
TO,20140712,2
TO,20140713,19
TO,20140714,19
TO,20140715,14
TO,20140716,13
TO,20140717,3
TO,20140718,27
TO,20140719,4
TO,20140721,31
TO,20140722,11
TO,20140723,16
TO,20140724,16
TO,20140725,32
TO,20140726,27
TO,20140727,29
TO,20140728,45
TO,20140729,59
TO,20140730,48
TO,20140731,37
TP,20140701,1
TP,20140703,4
TP,20140704,2
TP,20140706,9
TP,20140708,2
TP,20140710,1
TP,20140711,1
TP,20140712,1
TP,20140716,2
TP,20140718,2
TP,20140724,2
TP,20140729,8
TP,20140730,18
TP,20140731,1
TS,20140701,216
TS,20140702,180
TS,20140703,110
TS,20140704,78
TS,20140705,47
TS,20140706,41
TS,20140707,161
TS,20140708,175
TS,20140709,92
TS,20140710,143
TS,20140711,183
TS,20140712,116
TS,20140713,69
TS,20140714,107
TS,20140715,107
TS,20140716,202
TS,20140717,448
TS,20140718,189
TS,20140719,135
TS,20140720,147
TS,20140721,199
TS,20140722,121
TS,20140723,217
TS,20140724,103
TS,20140725,402
TS,20140726,192
TS,20140727,150
TS,20140728,195
TS,20140729,113
TS,20140730,221
TS,20140731,358
TT,20140701,16
TT,20140702,14
TT,20140703,19
TT,20140705,4
TT,20140706,4
TT,20140707,13
TT,20140708,16
TT,20140709,9
TT,20140710,4
TT,20140711,45
TT,20140712,15
TT,20140714,1
TT,20140715,5
TT,20140716,17
TT,20140717,14
TT,20140718,15
TT,20140720,2
TT,20140721,17
TT,20140722,66
TT,20140723,20
TT,20140724,7
TT,20140725,11
TT,20140726,3
TT,20140727,10
TT,20140728,10
TT,20140729,7
TT,20140731,4
TU,20140701,1304
TU,20140702,1272
TU,20140703,1594
TU,20140704,1311
TU,20140705,700
TU,20140706,630
TU,20140707,1116
TU,20140708,1354
TU,20140709,1022
TU,20140710,3478
TU,20140711,1759
TU,20140712,763
TU,20140713,796
TU,20140714,1522
TU,20140715,1497
TU,20140716,1491
TU,20140717,1137
TU,20140718,1942
TU,20140719,1131
TU,20140720,1255
TU,20140721,1447
TU,20140722,1499
TU,20140723,1349
TU,20140724,1279
TU,20140725,1871
TU,20140726,1218
TU,20140727,945
TU,20140728,1142
TU,20140729,866
